tipo_serv;numos;datasol;dataven;datater_trab;TD;TE;equipe;dthaps_ini;dthaps_fim_ajustado;inicio_turno;fim_turno;dth_chegada_estimada;dth_final_estimada;fim_turno_estimado;eta_source;base_lon;base_lat;tipo_base;abrangencia;defeito_falha;localidade;localizacao;nox;noy;dh_inicio;dh_alocacao;dh_chegada;dh_final;tp;td;te;ano;mes;eusd;eusd_fio_b;latitude;longitude;dt_ref;prioridade;violacao;tipserv;codserv;data_sol;data_venc;num_cdc;datasaida;datainitrab;datatertrab;job_id_vroom;distancia_vroom;duracao_vroom
comercial;95045511;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:53:41;12,83;16,08;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:36:27;2023-02-14 09:52:31;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;12,83;16,08;2023;2;12,63;12,63;-8,774273;-63,816932;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;315798;2023-02-14 09:24:46;2023-02-14 09:37:36;2023-02-14 09:53:41;95045511;;4059
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:22:31;2023-02-14 09:27:50;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;4059
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:48:07;2023-02-14 08:54:23;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;4059
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:14:30;2023-02-14 09:19:40;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;4059
comercial;95045504;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:01:59;4,85;12,43;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:03:59;2023-02-14 10:16:24;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,85;12,43;2023;2;12,63;12,63;-8,752676;-63,824715;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1257498;2023-02-14 09:44:42;2023-02-14 09:49:33;2023-02-14 10:01:59;95045504;;4059
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:55:00;2023-02-14 09:56:52;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;4059
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;PVOSN01;2023-02-14 08:05:28;2023-02-14 17:01:04;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:40:36;2023-02-14 08:42:25;2023-02-14 10:28:26;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;4059
comercial;95046882;2023-02-14 07:34:21;2023-02-15 08:00:00;2023-02-14 11:31:14;2,92;9,52;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:39:05;2023-02-14 08:48:36;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,92;9,52;2023;2;57,37;57,37;-8,793871;-63,895641;2023-02-14;1,9824992324224748;0,0;C;3,0;2023-02-14 07:34:21;2023-02-15 08:00:00;1947625;2023-02-14 11:18:48;2023-02-14 11:21:43;2023-02-14 11:31:14;95046882;;3696
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:31:16;2023-02-14 09:36:26;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;3696
comercial;95045526;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:41:20;3,8;2,52;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:04:49;2023-02-14 10:07:20;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,8;2,52;2023;2;7,58;7,58;-8,728941;-63,808114;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1427634;2023-02-14 10:35:01;2023-02-14 10:38:49;2023-02-14 10:41:20;95045526;;3696
comercial;95045534;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:17:38;7,38;7,77;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:48:57;2023-02-14 09:56:43;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,38;7,77;2023;2;5,68;5,68;-8,75946;-63,831726;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2172803;2023-02-14 10:02:29;2023-02-14 10:09:52;2023-02-14 10:17:38;95045534;;3696
comercial;95045519;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:16:00;14,62;8,27;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:06:51;2023-02-14 08:15:07;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;14,62;8,27;2023;2;25,27;25,27;-8,765622;-63,902903;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2007117;2023-02-14 08:53:07;2023-02-14 09:07:44;2023-02-14 09:16:00;95045519;;3696
comercial;95045522;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:05;4,8;1,08;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:19:49;2023-02-14 09:20:53;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,8;1,08;2023;2;83,52;83,52;-8,777839;-63,878916;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1267667;2023-02-14 08:44:12;2023-02-14 08:49:00;2023-02-14 08:50:05;95045522;;3696
comercial;95045499;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:48:11;2,98;2,45;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:00:49;2023-02-14 09:03:16;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,98;2,45;2023;2;25,27;25,27;-8,805176;-63,881422;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2201369;2023-02-14 10:42:45;2023-02-14 10:45:44;2023-02-14 10:48:11;95045499;;3696
comercial;95045466;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:33:37;2,05;3,02;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:53:24;2023-02-14 08:56:25;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,05;3,02;2023;2;16,67;16,67;-8,813611;-63,881919;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1068646;2023-02-14 10:28:33;2023-02-14 10:30:36;2023-02-14 10:33:37;95045466;;3696
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:39:17;2023-02-14 09:44:36;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;3696
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:20:32;2023-02-14 08:38:15;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;3696
comercial;95045522;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:05;4,8;1,08;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:20:53;2023-02-14 09:21:57;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,8;1,08;2023;2;83,52;83,52;-8,777839;-63,878916;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1267667;2023-02-14 08:44:12;2023-02-14 08:49:00;2023-02-14 08:50:05;950455221;;3696
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:26:06;2023-02-14 09:31:16;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;950456041;;3696
comercial;95045564;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:46:11;7,4;1,93;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:13:32;2023-02-14 09:15:27;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,4;1,93;2023;2;20,97;20,97;-8,794635;-63,870536;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1985852;2023-02-14 13:36:51;2023-02-14 13:44:15;2023-02-14 13:46:11;95045564;;3696
comercial;95045815;2023-02-14 04:07:01;2023-02-15 08:00:00;2023-02-14 10:41:57;1,75;2,07;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:56:47;2023-02-14 08:58:51;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,75;2,07;2023;2;74,06;74,06;-8,813213;-63,88164;2023-02-14;1,8607378037238864;0,0;C;3,0;2023-02-14 04:07:01;2023-02-15 08:00:00;67199;2023-02-14 10:38:08;2023-02-14 10:39:53;2023-02-14 10:41:57;95045815;;3696
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVOCO14;2023-02-14 08:06:51;2023-02-14 17:00:00;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:04:30;2023-02-14 09:10:46;2023-02-14 10:20:53;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;3696
comercial;95045471;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 16:25:15;5,82;3,13;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:29:02;2023-02-14 08:32:09;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;5,82;3,13;2023;2;108,94;108,94;-8,790801;-63,883799;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1284641;2023-02-14 16:16:18;2023-02-14 16:22:07;2023-02-14 16:25:15;95045471;;4503
comercial;95045564;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 13:46:11;7,4;1,93;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:27:25;2023-02-14 09:29:20;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;7,4;1,93;2023;2;20,97;20,97;-8,794635;-63,870536;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1985852;2023-02-14 13:36:51;2023-02-14 13:44:15;2023-02-14 13:46:11;95045564;;4503
comercial;95045463;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:22:44;3,08;6,27;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:18:23;2023-02-14 09:24:39;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,08;6,27;2023;2;62,68;62,68;-8,801219;-63,879542;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61628;2023-02-14 09:13:23;2023-02-14 09:16:28;2023-02-14 09:22:44;95045463;;4503
comercial;95046882;2023-02-14 07:34:21;2023-02-15 08:00:00;2023-02-14 11:31:14;2,92;9,52;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:53:18;2023-02-14 09:02:49;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;2,92;9,52;2023;2;57,37;57,37;-8,793871;-63,895641;2023-02-14;1,9824992324224748;0,0;C;3,0;2023-02-14 07:34:21;2023-02-15 08:00:00;1947625;2023-02-14 11:18:48;2023-02-14 11:21:43;2023-02-14 11:31:14;95046882;;4503
comercial;95045516;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:43:13;19,97;1,48;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:24:40;2023-02-14 08:26:08;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;19,97;1,48;2023;2;23,0;23,0;-8,777203;-63,883373;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2229373;2023-02-14 08:21:46;2023-02-14 08:41:44;2023-02-14 08:43:13;95045516;;4503
comercial;95045535;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:56:11;6,85;1,87;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:43:35;2023-02-14 09:45:27;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;6,85;1,87;2023;2;21,23;21,23;-8,769183;-63,806264;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2193763;2023-02-14 10:47:28;2023-02-14 10:54:19;2023-02-14 10:56:11;95045535;;4503
comercial;95045462;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:48:28;3,67;4,63;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:12:58;2023-02-14 09:17:35;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,67;4,63;2023;2;106,41;106,41;-8,800209;-63,881925;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;61074;2023-02-14 09:40:10;2023-02-14 09:43:50;2023-02-14 09:48:28;95045462;;4503
comercial;95045461;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 14:55:00;0,63;17,73;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:34:45;2023-02-14 08:52:28;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;0,63;17,73;2023;2;18,7;18,7;-8,790013;-63,89544;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2108400;2023-02-14 14:36:38;2023-02-14 14:37:16;2023-02-14 14:55:00;95045461;;4503
comercial;95045519;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:16:00;14,62;8,27;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:10:44;2023-02-14 08:19:00;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;14,62;8,27;2023;2;25,27;25,27;-8,765622;-63,902903;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2007117;2023-02-14 08:53:07;2023-02-14 09:07:44;2023-02-14 09:16:00;95045519;;4503
comercial;95046800;2023-02-14 06:46:36;2023-02-15 08:00:00;2023-02-14 09:42:11;34,78;4,07;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:26:18;2023-02-14 10:30:22;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;34,78;4,07;2023;2;35,89;35,89;-8,728411;-63,879627;2023-02-14;1,9514999339236159;0,0;C;3,0;2023-02-14 06:46:36;2023-02-15 08:00:00;1404279;2023-02-14 09:03:20;2023-02-14 09:38:07;2023-02-14 09:42:11;95046800;;4503
comercial;95045571;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:15:32;18,78;2,42;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:04:44;2023-02-14 08:07:09;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;18,78;2,42;2023;2;12,63;12,63;-8,753568;-63,900568;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1137305;2023-02-14 09:54:20;2023-02-14 10:13:07;2023-02-14 10:15:32;95045571;;4503
comercial;95045431;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:43:47;4,15;1,6;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:51:50;2023-02-14 09:53:26;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,15;1,6;2023;2;46,5;46,5;-8,758574;-63,825386;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;2233993;2023-02-14 09:38:02;2023-02-14 09:42:11;2023-02-14 09:43:47;95045431;;4503
comercial;95045512;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 09:11:54;11,52;8,85;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:14:38;2023-02-14 10:23:29;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;11,52;8,85;2023;2;118,06;;-8,720922;-63,868083;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1171591;2023-02-14 08:51:32;2023-02-14 09:03:03;2023-02-14 09:11:54;95045512;;4503
comercial;95045542;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:37:18;1,23;1,82;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:07:48;2023-02-14 09:09:37;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;1,23;1,82;2023;2;19,96;19,96;-8,81364;-63,880946;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1195390;2023-02-14 10:34:15;2023-02-14 10:35:29;2023-02-14 10:37:18;95045542;;4503
comercial;95042811;2023-02-14 01:23:50;2023-02-15 08:00:00;2023-02-14 08:37:13;13,05;4,45;PVLNT01;2023-02-14 08:14:51;2023-02-14 17:03:12;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:04:46;2023-02-14 10:09:13;2023-02-14 10:33:00;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;13,05;4,45;2023;2;2,65;2,65;-8,743438;-63,88116;2023-02-14;1,7842425342652266;0,0;C;3,0;2023-02-14 01:23:50;2023-02-15 08:00:00;26015;2023-02-14 08:19:43;2023-02-14 08:32:46;2023-02-14 08:37:13;95042811;;4503
comercial;95045620;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:36:11;8,83;5,32;PVOCO27;2023-02-14 08:19:58;2023-02-14 17:19:57;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:58:20;2023-02-14 09:03:39;2023-02-14 10:27:22;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;8,83;5,32;2023;2;14,91;14,91;-8,765804;-63,858096;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;47756;2023-02-14 10:22:02;2023-02-14 10:30:52;2023-02-14 10:36:11;95045620;;4442
comercial;95045522;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:05;4,8;1,08;PVOCO27;2023-02-14 08:19:58;2023-02-14 17:19:57;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:37:17;2023-02-14 08:38:21;2023-02-14 10:27:22;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,8;1,08;2023;2;83,52;83,52;-8,777839;-63,878916;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1267667;2023-02-14 08:44:12;2023-02-14 08:49:00;2023-02-14 08:50:05;95045522;;4442
comercial;95046800;2023-02-14 06:46:36;2023-02-15 08:00:00;2023-02-14 09:42:11;34,78;4,07;PVOCO27;2023-02-14 08:19:58;2023-02-14 17:19:57;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 10:20:40;2023-02-14 10:24:44;2023-02-14 10:27:22;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;34,78;4,07;2023;2;35,89;35,89;-8,728411;-63,879627;2023-02-14;1,9514999339236159;0,0;C;3,0;2023-02-14 06:46:36;2023-02-15 08:00:00;1404279;2023-02-14 09:03:20;2023-02-14 09:38:07;2023-02-14 09:42:11;95046800;;4442
comercial;95045526;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 10:41:20;3,8;2,52;PVOCO27;2023-02-14 08:19:58;2023-02-14 17:19:57;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 09:53:34;2023-02-14 09:56:05;2023-02-14 10:27:22;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;3,8;2,52;2023;2;7,58;7,58;-8,728941;-63,808114;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1427634;2023-02-14 10:35:01;2023-02-14 10:38:49;2023-02-14 10:41:20;95045526;;4442
comercial;95045604;2023-02-14 03:15:34;2023-02-15 08:00:00;2023-02-14 08:50:02;4,25;5,17;PVOCO27;2023-02-14 08:19:58;2023-02-14 17:19:57;2023-02-14 08:00:00;2023-02-14 17:00:00;2023-02-14 08:50:19;2023-02-14 08:55:29;2023-02-14 10:27:22;VROOM;-63,885464691387746;-8,738508095069408;;;;;;;;;;;;;4,25;5,17;2023;2;12,63;12,63;-8,766255;-63,874379;2023-02-14;1,835056926913189;0,0;C;3,0;2023-02-14 03:15:34;2023-02-15 08:00:00;1066244;2023-02-14 08:40:37;2023-02-14 08:44:52;2023-02-14 08:50:02;95045604;;4442
